incident_id,fecha,anio,mes,dia,hora,minuto,dia_semana,tipo,prioridad,prioridad_base_tipo,latitud,longitud,dist_hermelinda_km,dist_sanchez_carrion_km,dist_parque_industrial_km,dist_cesar_vallejo_km,hora_bin,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,es_fin_de_semana,lat_bin,lng_bin,hotspot_cercano,dist_hotspot_mas_cercano_km,tipo_encoded,tipo_Estafa,tipo_Extorsión,tipo_Hurto,tipo_Otros,tipo_Robo,tipo_Secuestro,tipo_Violencia contra la mujer e integrantes,hotspot_encoded,prioridad_encoded
7489,2019-10-20 19:39:00,2019,10,20,19,39,6,Hurto,MEDIA,MEDIA,-8.046103379688352,-78.9972451493722,0.6754013237943638,1.7432476728921271,2.094965918591007,3.2571857914222915,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,-8.05,-79.0,Hermelinda,0.6754013237943638,2,0,0,1,0,0,0,0,1,1
24703,2023-12-30 19:26:00,2023,12,30,19,26,5,Robo,ALTA,ALTA,-8.04449908930208,-79.00483396845974,0.2094088780973958,1.9876547071441408,1.6959295224705433,3.626073398574397,6,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,-8.04,-79.0,Hermelinda,0.2094088780973958,4,0,0,0,0,1,0,0,1,0
12952,2021-02-08 08:43:00,2021,2,8,8,43,0,Extorsión,ALTA,ALTA,-8.025641340707914,-79.00300730876717,2.0413899318869637,1.2526494315057015,3.731859215220539,2.3699177464306365,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844386,0.5000000000000001,0,-8.03,-79.0,Sanchez Carrion,1.2526494315057015,1,0,1,0,0,0,0,0,3,0
26237,2024-04-04 11:46:00,2024,4,4,11,46,3,Otros,BAJA,BAJA,-8.022553681638481,-78.98424225227235,3.154735736328144,1.3460694245316205,4.987511527114893,0.3013302966657897,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,-8.02,-78.98,Cesar Vallejo,0.3013302966657897,3,0,0,0,1,0,0,0,0,2
29581,2025-02-15 22:08:00,2025,2,15,22,8,5,Otros,BAJA,BAJA,-8.014519044628702,-78.97034167064221,4.8658222642439934,3.095578416406108,6.664364626465223,1.472126808817167,7,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,-8.01,-78.97,Cesar Vallejo,1.472126808817167,3,0,0,0,1,0,0,0,0,2
32082,2025-09-06 07:13:00,2025,9,6,7,13,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.037675109179183,-78.99824737265646,0.8766065416073894,0.940594172677196,2.720367257500085,2.576475582656688,2,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,-8.04,-79.0,Hermelinda,0.8766065416073894,6,0,0,0,0,0,0,1,1,0
10902,2020-07-18 00:08:00,2020,7,18,0,8,5,Robo,ALTA,ALTA,-8.028484332479373,-78.98970839907807,2.2623449872692087,0.4578181402598444,4.098195505897129,1.1886766883073898,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,-8.03,-78.99,Sanchez Carrion,0.4578181402598444,4,0,0,0,0,1,0,0,3,0
9791,2020-03-10 10:54:00,2020,3,10,10,54,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.062590087116867,-79.01420560187341,2.407293005831266,4.217791910540768,0.5652152901214422,5.827544929480846,3,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,-8.06,-79.01,Parque Industrial,0.5652152901214422,6,0,0,0,0,0,0,1,2,0
7726,2019-10-28 00:24:00,2019,10,28,0,24,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.0216867454826,-78.99418295373384,2.664281397402605,1.0437455398551931,4.48914989940355,1.3436004072490004,0,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-8.02,-78.99,Sanchez Carrion,1.0437455398551931,6,0,0,0,0,0,0,1,3,0
24851,2024-01-22 11:22:00,2024,1,22,11,22,0,Estafa,MEDIA,BAJA,-8.020138692810336,-79.00470836427468,2.6599153811410114,1.7665009340769608,4.285849306463006,2.5021884773064955,3,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-8.02,-79.0,Sanchez Carrion,1.7665009340769608,0,1,0,0,0,0,0,0,3,1
3024,2018-10-17 02:21:00,2018,10,17,2,21,2,Robo,ALTA,ALTA,-8.046965303781413,-79.0003593357804,0.4396004039940664,1.9514362311011304,1.774284464826863,3.524507895553993,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,-8.05,-79.0,Hermelinda,0.4396004039940664,4,0,0,0,0,1,0,0,1,0
30074,2025-03-05 08:51:00,2025,3,5,8,51,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.056041729376707,-79.00863894184218,1.4759104237785257,3.2738855568160203,0.4293566929882935,4.876983609246717,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,-8.06,-79.01,Parque Industrial,0.4293566929882935,6,0,0,0,0,0,0,1,2,0
8120,2019-11-03 13:14:00,2019,11,3,13,14,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.033738673272163,-78.99988454119094,1.191452948473212,0.8168991535309871,3.00950408374352,2.4257143777332444,4,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,-8.03,-79.0,Sanchez Carrion,0.8168991535309871,6,0,0,0,0,0,0,1,3,0
17674,2022-04-08 13:34:00,2022,4,8,13,34,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.019821008967288,-78.97747918458613,3.88899399579617,2.1132013247864374,5.698147584659528,0.5147486901946624,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,-8.02,-78.98,Cesar Vallejo,0.5147486901946624,6,0,0,0,0,0,0,1,0,0
5095,2019-04-05 08:22:00,2019,4,5,8,22,4,Extorsión,ALTA,ALTA,-8.025996236833317,-78.98651094662802,2.7025451344656624,0.9055670308460508,4.532086278374264,0.745209969213518,2,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,-8.03,-78.99,Cesar Vallejo,0.745209969213518,1,0,1,0,0,0,0,0,0,0
12913,2021-01-06 23:21:00,2021,1,6,23,21,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.037586379295199,-78.99767662871899,0.9231077651602664,0.8952677250869916,2.7639350746201954,2.526034194432972,7,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,-8.04,-79.0,Sanchez Carrion,0.8952677250869916,6,0,0,0,0,0,0,1,3,0
23666,2023-10-29 06:07:00,2023,10,29,6,7,6,Estafa,BAJA,BAJA,-8.049413551842969,-79.00646062306858,0.7124097954372183,2.527582406579115,1.1329311514388136,4.151550778549328,2,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,-8.05,-79.01,Hermelinda,0.7124097954372183,0,1,0,0,0,0,0,0,1,2
940,2018-04-01 13:46:00,2018,4,1,13,46,6,Hurto,MEDIA,MEDIA,-8.043952064146552,-79.00893517462978,0.6534896590558602,2.269906185648531,1.5980897106352918,3.912631586923111,4,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,-8.04,-79.01,Hermelinda,0.6534896590558602,2,0,0,1,0,0,0,0,1,1
5253,2019-04-23 18:42:00,2019,4,23,18,42,1,Otros,BAJA,BAJA,-8.047504874835663,-79.00078289187839,0.4598608754180769,2.025456344710168,1.6991444842839238,3.600404800910385,6,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,-8.05,-79.0,Hermelinda,0.4598608754180769,3,0,0,0,1,0,0,0,1,2
8320,2019-12-27 12:00:00,2019,12,27,12,0,4,Hurto,MEDIA,MEDIA,-8.036240537390315,-79.02410113325301,2.4783168263465107,3.473576362785718,2.762118635387482,4.935605725404225,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,-8.04,-79.02,Hermelinda,2.4783168263465107,2,0,0,1,0,0,0,0,1,1
10922,2020-07-07 05:06:00,2020,7,7,5,6,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.047855005833277,-79.00545345014135,0.5066703061904377,2.322207537139099,1.3386740738514984,3.947827188874503,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,-8.05,-79.01,Hermelinda,0.5066703061904377,6,0,0,0,0,0,0,1,1,0
20799,2023-02-19 10:14:00,2023,2,19,10,14,6,Hurto,ALTA,MEDIA,-8.060438121080393,-79.00871039833112,1.932939677620487,3.70228099018164,0.4524037247851132,5.280122216582132,3,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,-8.06,-79.01,Parque Industrial,0.4524037247851132,2,0,0,1,0,0,0,0,2,0
2586,2018-09-28 21:52:00,2018,9,28,21,52,4,Otros,BAJA,BAJA,-8.027892010195432,-78.97291106031064,3.7660770678107336,2.238724508930252,5.452549224610633,1.2604759697825896,7,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,-8.03,-78.97,Cesar Vallejo,1.2604759697825896,3,0,0,0,1,0,0,0,0,2
33186,2026-02-12 21:33:00,2026,2,12,21,33,3,Otros,BAJA,BAJA,-8.042514780188354,-79.00974206102178,0.7604574464238623,2.2443973184418926,1.7397310156299843,3.879863269452388,7,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,-8.04,-79.01,Hermelinda,0.7604574464238623,3,0,0,0,1,0,0,0,1,2
16805,2022-02-13 22:10:00,2022,2,13,22,10,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.059834895818375,-79.01016180988786,1.9292531959233443,3.7216422790124737,0.2873776277865144,5.316141664988481,7,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,-8.06,-79.01,Parque Industrial,0.2873776277865144,6,0,0,0,0,0,0,1,2,0
29024,2024-12-05 16:13:00,2024,12,5,16,13,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.023805296431265,-78.97916985604944,3.453510577522431,1.7201340863695394,5.246241013539126,0.4409183396444711,5,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,-8.02,-78.98,Cesar Vallejo,0.4409183396444711,6,0,0,0,0,0,0,1,0,0
11106,2020-08-24 10:07:00,2020,8,24,10,7,0,Otros,BAJA,BAJA,-8.03573430933062,-78.9968554319433,1.1412457249937245,0.676260260467016,2.98496684464083,2.3150962666092845,3,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,-8.04,-79.0,Sanchez Carrion,0.676260260467016,3,0,0,0,1,0,0,0,3,2
27839,2024-08-07 13:17:00,2024,8,7,13,17,2,Otros,BAJA,BAJA,-8.041666026724348,-79.00366084193469,0.2695323357428578,1.66865167531494,2.035130109232692,3.3118882355125114,4,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,-8.04,-79.0,Hermelinda,0.2695323357428578,3,0,0,0,1,0,0,0,1,2
19948,2022-11-14 20:32:00,2022,11,14,20,32,0,Otros,BAJA,BAJA,-8.057233047633595,-78.99234983713609,1.8815116353943384,2.91786001341246,2.1651074930009524,4.186984172631974,6,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-8.06,-78.99,Hermelinda,1.8815116353943384,3,0,0,0,1,0,0,0,1,2
27125,2024-06-19 09:17:00,2024,6,19,9,17,2,Otros,BAJA,BAJA,-8.032023088053048,-78.98570523901641,2.323699607761903,0.8112008162295951,4.089603914549517,1.291822810526297,3,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,-8.03,-78.99,Sanchez Carrion,0.8112008162295951,3,0,0,0,1,0,0,0,3,2
2253,2018-08-01 19:54:00,2018,8,1,19,54,2,Otros,BAJA,BAJA,-8.042645455941493,-79.00756815179955,0.5250266501790091,2.061457000830125,1.7757035915544226,3.70379879199458,6,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,-8.04,-79.01,Hermelinda,0.5250266501790091,3,0,0,0,1,0,0,0,1,2
16758,2022-02-17 06:22:00,2022,2,17,6,22,3,Robo,ALTA,ALTA,-8.049547730806191,-79.00808031243916,0.8327093828940852,2.647712358914642,1.034191911451796,4.280449218165025,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,-8.05,-79.01,Hermelinda,0.8327093828940852,4,0,0,0,0,1,0,0,1,0
8138,2019-11-21 20:05:00,2019,11,21,20,5,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.023650585542402,-78.98623189922719,2.9203776516799635,1.1059720571861058,4.757902818353871,0.551349334279596,6,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,-8.02,-78.99,Cesar Vallejo,0.551349334279596,6,0,0,0,0,0,0,1,0,0
27955,2024-08-17 14:06:00,2024,8,17,14,6,5,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.022512731409146,-78.9703165508178,4.319531511577145,2.669929059587292,6.052584791767528,1.2973788708188112,4,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,-8.02,-78.97,Cesar Vallejo,1.2973788708188112,6,0,0,0,0,0,0,1,0,1
12288,2020-11-09 07:04:00,2020,11,9,7,4,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.01496907765999,-78.98800545164346,3.6257800968533287,1.8654586920674456,5.465709405320891,0.941787503659006,2,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-8.01,-78.99,Cesar Vallejo,0.941787503659006,6,0,0,0,0,0,0,1,0,0
3257,2018-11-29 19:16:00,2018,11,29,19,16,3,Otros,BAJA,BAJA,-8.060576086951638,-79.01951764070263,2.589304003364904,4.397692212948175,0.8758343917620438,6.035641339229072,6,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,-8.06,-79.02,Parque Industrial,0.8758343917620438,3,0,0,0,1,0,0,0,2,2
6253,2019-07-06 23:35:00,2019,7,6,23,35,5,Hurto,ALTA,MEDIA,-8.03714292583011,-78.99924463571521,0.8673653976439216,0.9691790798149632,2.711260149824805,2.612891265303795,7,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,-8.04,-79.0,Hermelinda,0.8673653976439216,2,0,0,1,0,0,0,0,1,0
32702,2025-12-23 07:18:00,2025,12,23,7,18,1,Hurto,MEDIA,MEDIA,-8.040188600274847,-78.99645781144318,0.8357340357515264,1.090352280453557,2.6173820310534155,2.662070562523723,2,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,-8.04,-79.0,Hermelinda,0.8357340357515264,2,0,0,1,0,0,0,0,1,1
22634,2023-07-18 12:07:00,2023,7,18,12,7,1,Hurto,MEDIA,MEDIA,-8.012076770900075,-78.97800290720073,4.491724332709019,2.6747446366083,6.331438609796695,1.0854472605939345,4,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,-8.01,-78.98,Cesar Vallejo,1.0854472605939345,2,0,0,1,0,0,0,0,0,1
22597,2023-07-20 13:31:00,2023,7,20,13,31,3,Hurto,MEDIA,MEDIA,-8.044548231255623,-78.99254323703757,1.1529106885291764,1.5073337663235449,2.6127011213473144,2.8642319691386686,4,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,-8.04,-78.99,Hermelinda,1.1529106885291764,2,0,0,1,0,0,0,0,1,1
26081,2024-04-13 12:11:00,2024,4,13,12,11,5,Extorsión,ALTA,ALTA,-8.056491703118672,-79.01780317505678,2.141416444096706,3.936015718649125,0.6605596508926679,5.578019108228501,4,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,-8.06,-79.02,Parque Industrial,0.6605596508926679,1,0,1,0,0,0,0,0,2,0
777,2018-03-10 05:29:00,2018,3,10,5,29,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.01489693591428,-78.97815528919449,4.2373942580218165,2.4244101360069275,6.07102971839103,0.7998433075138507,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,-8.01,-78.98,Cesar Vallejo,0.7998433075138507,6,0,0,0,0,0,0,1,0,0
481,2018-02-17 21:53:00,2018,2,17,21,53,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.053404267283643,-79.00353209808473,1.0473465489094027,2.7478990486426254,1.0631652154723532,4.3131657285253535,7,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,-8.05,-79.0,Hermelinda,1.0473465489094027,6,0,0,0,0,0,0,1,1,0
16640,2022-02-05 08:21:00,2022,2,5,8,21,5,Hurto,MEDIA,MEDIA,-8.043461168174387,-78.99634425924214,0.7352486414921542,1.4337081991647789,2.363179771477875,2.955034258547692,2,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,-8.04,-79.0,Hermelinda,0.7352486414921542,2,0,0,1,0,0,0,0,1,1
33625,2026-04-05 18:27:00,2026,4,5,18,27,6,Otros,BAJA,BAJA,-8.048472332683852,-79.00662716139462,0.6378005527678354,2.4547385273406497,1.2133872712036238,4.08462001802428,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,-8.05,-79.01,Hermelinda,0.6378005527678354,3,0,0,0,1,0,0,0,1,2
25618,2024-03-11 12:34:00,2024,3,11,12,34,0,Extorsión,ALTA,ALTA,-8.0497946385542,-79.01740230857423,1.7116064294512825,3.403838690137293,1.0891428957885665,5.044335431214742,4,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17,0,-8.05,-79.02,Parque Industrial,1.0891428957885665,1,0,1,0,0,0,0,0,2,0
17830,2022-05-31 16:59:00,2022,5,31,16,59,1,Otros,BAJA,BAJA,-8.050700044064401,-79.01396313262804,1.418445591662337,3.1820915705850514,0.8400008670051369,4.826128215024913,5,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,-8.05,-79.01,Parque Industrial,0.8400008670051369,3,0,0,0,1,0,0,0,2,2
28930,2024-12-21 12:54:00,2024,12,21,12,54,5,Otros,BAJA,BAJA,-8.017859896219045,-78.9767854854118,4.096281114342142,2.3069919665749783,5.91222929950377,0.6719909685754399,4,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,-8.02,-78.98,Cesar Vallejo,0.6719909685754399,3,0,0,0,1,0,0,0,0,2
31041,2025-06-02 10:06:00,2025,6,2,10,6,0,Otros,BAJA,BAJA,-8.014569760976055,-78.99644435585876,3.351151949810066,1.8659067034487469,5.123944350522258,1.7437702800451946,3,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,-8.01,-79.0,Cesar Vallejo,1.7437702800451946,3,0,0,0,1,0,0,0,0,2
2983,2018-10-23 17:13:00,2018,10,23,17,13,1,Robo,ALTA,ALTA,-8.0266334524423,-78.97160243345058,3.959760551736126,2.405490227235393,5.652248030838083,1.3050077646273597,5,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,-8.03,-78.97,Cesar Vallejo,1.3050077646273597,4,0,0,0,0,1,0,0,0,0
24922,2024-01-06 13:21:00,2024,1,6,13,21,5,Hurto,MEDIA,MEDIA,-8.021454401708098,-78.99575265547358,2.630887879664223,1.1038460948321376,4.439997382580743,1.515106993086695,4,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,-8.02,-79.0,Sanchez Carrion,1.1038460948321376,2,0,0,1,0,0,0,0,3,1
12182,2020-11-17 01:34:00,2020,11,17,1,34,1,Robo,ALTA,ALTA,-8.058007061094106,-79.01063926528397,1.7701010616214652,3.576315872338923,0.1498149523158128,5.184220738372158,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,-8.06,-79.01,Parque Industrial,0.1498149523158128,4,0,0,0,0,1,0,0,2,0
11083,2020-08-17 07:30:00,2020,8,17,7,30,0,Otros,BAJA,BAJA,-8.037916231251197,-79.00551492949604,0.7309606018098072,1.578020297918815,2.3445776140936623,3.2002550362970283,2,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,-8.04,-79.01,Hermelinda,0.7309606018098072,3,0,0,0,1,0,0,0,1,2
4035,2019-01-02 02:15:00,2019,1,2,2,15,2,Otros,BAJA,BAJA,-8.062728597876015,-78.99591356723572,2.223877134415454,3.5426125232450985,1.8474605004953613,4.886349069932401,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,-8.06,-79.0,Parque Industrial,1.8474605004953613,3,0,0,0,1,0,0,0,2,2
27868,2024-08-09 14:05:00,2024,8,9,14,5,4,Otros,BAJA,BAJA,-8.029935056435319,-78.98821567904515,2.2573561206228114,0.539921115578869,4.073830641008502,1.206435940010658,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,-8.03,-78.99,Sanchez Carrion,0.539921115578869,3,0,0,0,1,0,0,0,3,2
31302,2025-07-29 22:17:00,2025,7,29,22,17,1,Otros,BAJA,BAJA,-8.039051724779226,-78.98945984007807,1.5890901895405127,0.9764797566890115,3.255441686534924,2.168808657289219,7,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,-8.04,-78.99,Sanchez Carrion,0.9764797566890115,3,0,0,0,1,0,0,0,3,2
6482,2019-07-30 06:34:00,2019,7,30,6,34,1,Robo,ALTA,ALTA,-8.014552015482655,-78.98399694136464,3.885868243367357,2.080303435870643,5.731203475519926,0.7499411390564759,2,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,-8.01,-78.98,Cesar Vallejo,0.7499411390564759,4,0,0,0,0,1,0,0,0,0
18697,2022-07-02 07:29:00,2022,7,2,7,29,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.050363681566427,-79.00106427041081,0.7390077231733024,2.329028737345052,1.4733051069404426,3.8815949785331534,2,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,-8.05,-79.0,Hermelinda,0.7390077231733024,6,0,0,0,0,0,0,1,1,0
23375,2023-09-04 21:38:00,2023,9,4,21,38,0,Hurto,ALTA,MEDIA,-8.055973217033673,-79.01247103983238,1.6911116545934914,3.5081253429175066,0.231257889710009,5.136018772213959,7,-0.7071067811865477,0.7071067811865474,0.0,1.0,-1.0,-1.8369701987210297e-16,0,-8.06,-79.01,Parque Industrial,0.231257889710009,2,0,0,1,0,0,0,0,2,0
24856,2024-01-12 13:41:00,2024,1,12,13,41,4,Estafa,MEDIA,BAJA,-8.033093448293425,-79.0093086743371,1.397583390906062,1.810677613395093,2.785289009661605,3.2938354354885004,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,-8.03,-79.01,Hermelinda,1.397583390906062,0,1,0,0,0,0,0,0,1,1
17472,2022-04-23 20:48:00,2022,4,23,20,48,5,Otros,BAJA,BAJA,-8.048555587196226,-79.0044451032625,0.530957612628965,2.3234863854974,1.3396713746675897,3.936442892888361,6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,-8.05,-79.0,Hermelinda,0.530957612628965,3,0,0,0,1,0,0,0,1,2
21907,2023-05-11 13:50:00,2023,5,11,13,50,3,Hurto,ALTA,MEDIA,-8.04110495483499,-79.01292684964241,1.139380310817698,2.464991989072234,1.881412759761116,4.073454393951856,4,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,-8.04,-79.01,Hermelinda,1.139380310817698,2,0,0,1,0,0,0,0,1,0
812,2018-03-18 23:34:00,2018,3,18,23,34,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.029175097322884,-78.9906376500041,2.137773675091757,0.3298961519061008,3.975572325521457,1.3156154154669133,7,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,-8.03,-78.99,Sanchez Carrion,0.3298961519061008,6,0,0,0,0,0,0,1,3,0
28837,2024-12-15 20:02:00,2024,12,15,20,2,6,Extorsión,ALTA,ALTA,-8.01600926920726,-78.98771455012286,3.5383174245850704,1.7655630116332977,5.380588752563138,0.8389732444164463,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,-8.02,-78.99,Cesar Vallejo,0.8389732444164463,1,0,1,0,0,0,0,0,0,0
31740,2025-08-03 00:45:00,2025,8,3,0,45,6,Otros,MEDIA,BAJA,-8.03639940520477,-79.009410028729,1.1010751338598574,1.9039447601372876,2.41874447366948,3.46991462059591,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,-8.04,-79.01,Hermelinda,1.1010751338598574,3,0,0,0,1,0,0,0,1,1
3589,2018-12-20 09:23:00,2018,12,20,9,23,3,Hurto,MEDIA,MEDIA,-8.052323749746368,-78.99724857383079,1.1214454376559702,2.416794130326592,1.7424342034671745,3.8665651470079214,3,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,-8.05,-79.0,Hermelinda,1.1214454376559702,2,0,0,1,0,0,0,0,1,1
15644,2021-10-22 13:00:00,2021,10,22,13,0,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.061858812936473,-79.01452753229323,2.3567381150470523,4.170359503059854,0.5114153140688419,5.785105773759876,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,-8.06,-79.01,Parque Industrial,0.5114153140688419,6,0,0,0,0,0,0,1,2,0
